person_id,year,status,avg_absences
29632,2013,Active,7.9516683
108950,2012,,7.9512901
103233,2012,Active,7.9511909
27322,2013,Active,7.9511528
33746,2012,Active,7.9511185
120774,2012,,7.9510937
29788,2012,Active,7.9510241
80907,2013,Active,7.9509764
33020,2012,,7.9507761
106083,2013,Active,7.9507651
88475,2012,Active,7.9507618
70312,2013,Active,7.9506373
121160,2013,Active,7.9505563
43630,2012,Active,7.9503927
50153,2013,Active,7.9503837
50978,2013,Active,7.9500823
121967,2013,Active,7.9497747
78641,2012,,7.9495707
62660,2013,Inactive,7.9492512
2,2012,Active,7.9492259
117143,2013,Active,7.949007
134859,2013,Active,7.9488325
62956,2013,Active,7.9487119
83393,2012,Active,7.9485807
96165,2013,Active,7.9484425
105138,2012,Active,7.948422
72605,2013,Active,7.9484043
31619,2012,Active,7.9483366
81662,2012,Active,7.9483204
45432,2013,Active,7.9482789
99104,2012,Active,7.9481502
114750,2013,Active,7.9480443
34357,2012,Active,7.9480333
114610,2012,Active,7.9479194
85106,2012,Active,7.9478073
99876,2013,Active,7.9476042
113933,2012,Active,7.9475517
28081,2013,Active,7.947546
69705,2013,,7.9475336
95168,2012,Active,7.9474192
54482,2013,Active,7.9473915
100140,2012,Active,7.9472136
52019,2013,Active,7.9471555
121181,2013,Active,7.9468369
99480,2012,Active,7.9463916
118269,2013,Active,7.9463167
107793,2013,,7.9458299
121160,2012,,7.9458022
43304,2013,Active,7.9457588
121741,2013,Active,7.9456277
50077,2012,Active,7.9456105
51859,2012,Active,7.9451594
74531,2012,Active,7.9451351
114522,2012,Active,7.9450717
44864,2012,Active,7.9450002
125256,2013,,7.9447989
45084,2013,Active,7.9446416
56687,2013,Active,7.9445767
53114,2013,Active,7.9445481
58800,2012,Active,7.9443812
115776,2013,Active,7.9443231
124127,2013,,7.9440589
130042,2012,Active,7.9438319
116480,2013,Active,7.9437208
61821,2013,Active,7.9435387
119288,2012,,7.943368
73186,2013,Active,7.9433365
115639,2012,Active,7.9433265
114621,2013,,7.9433041
56467,2012,Active,7.943202
98421,2012,Active,7.9431567
26970,2012,,7.9428701
20847,2012,,7.9428501
31677,2012,Active,7.9427171
41390,2012,Active,7.9426303
33386,2012,Active,7.9424891
120971,2012,,7.9422445
56914,2013,Active,7.9420948
40857,2012,Active,7.941998
17428,2012,Active,7.9418249
13413,2013,Active,7.941606
116122,2013,Active,7.9415078
95725,2012,Active,7.9414148
107079,2013,Active,7.9413652
55511,2013,Active,7.9412484
74705,2012,Active,7.9412346
35137,2012,Active,7.9411626
51245,2012,Active,7.9409289
80273,2012,,7.9408498
120303,2012,,7.9407878
112445,2012,Active,7.9407268
43343,2013,Active,7.9406347
108550,2012,Active,7.9406152
54135,2013,Active,7.9404411
23970,2012,,7.9403286
124715,2013,,7.9402881
28797,2012,,7.9402499
35790,2012,Active,7.9401455
119266,2013,Active,7.9400954
95194,2012,Active,7.9399691
67862,2013,,7.9397306
34669,2013,Active,7.9389291
109151,2012,,7.9388094
106135,2013,Active,7.9388041
34596,2012,Active,7.9386778
54753,2013,Active,7.9386539
109312,2013,Active,7.938653
34843,2012,Active,7.9386287
116714,2013,Active,7.9381857
124285,2012,,7.9380245
106531,2012,Active,7.937933
64433,2012,Active,7.937717
94818,2012,,7.9377136
65888,2013,,7.9373875
37545,2012,Active,7.9372396
112071,2013,,7.9372344
85565,2012,Active,7.937005
55795,2012,Active,7.9369421
71240,2013,Active,7.9368939
65867,2013,Active,7.9365444
65044,2013,Active,7.9365082
95640,2012,Active,7.9364476
99035,2012,Active,7.9362817
130020,2013,,7.9361978
40394,2013,Active,7.9361501
73680,2013,Active,7.9361439
65057,2013,Active,7.9361429
34326,2013,Active,7.9358435
29472,2012,Active,7.9355755
85139,2013,Active,7.9353361
77169,2012,Active,7.9352655
92123,2012,Active,7.9351201
15867,2013,Active,7.9350944
36723,2013,Active,7.9350882
103192,2013,Active,7.9350724
33361,2013,Active,7.9348302
116739,2013,Active,7.9347887
99139,2013,Active,7.93466
107426,2013,Active,7.9344192
37871,2012,Active,7.9342318
49832,2013,Active,7.9341626
44293,2013,Active,7.934155
97354,2013,Active,7.9341049
95461,2013,Active,7.9340792
26156,2013,Active,7.934051
64200,2012,Active,7.9340243
61470,2012,Active,7.933949
48857,2013,Active,7.9337997
118216,2012,Active,7.9336634
94950,2012,Active,7.9336009
40485,2012,,7.9335046
56790,2013,Active,7.9334393
43655,2013,Active,7.9332786
36765,2013,Active,7.9331851
113318,2012,Active,7.9330864
112965,2012,,7.9330816
47942,2012,Active,7.933042
48862,2013,Inactive,7.9329319
112846,2013,Active,7.9327984
68528,2012,Active,7.9327936
26494,2012,Active,7.93262
100667,2012,Active,7.9325275
111560,2013,,7.9323931
43736,2012,Active,7.9323082
118280,2013,,7.9321823
118269,2012,Active,7.9321213
36493,2013,Active,7.9320774
112537,2013,Active,7.9319859
66267,2013,Active,7.9317875
96794,2012,Active,7.9317856
65070,2013,Active,7.9316335
51105,2013,Active,7.9315147
52954,2012,Active,7.931437
118445,2013,Active,7.931437
50609,2012,Active,7.9310884
108950,2013,Active,7.931076
111831,2012,Active,7.9308333
29045,2013,Active,7.9308033
23381,2012,,7.9306178
86808,2012,,7.9304771
29420,2012,Active,7.9302917
115693,2012,,7.930059
36493,2012,Active,7.9299135
46443,2012,Active,7.9298081
95755,2012,Active,7.9297428
7912,2013,Active,7.9295669
50507,2013,Active,7.9293184
24498,2013,Active,7.9292765
62629,2012,Active,7.929173
49725,2012,Active,7.9289446
35846,2012,Active,7.9288626
119943,2012,,7.9287004
123120,2012,,7.9284391
124855,2013,,7.9283857
123960,2012,,7.928266
117394,2013,,7.9282174
32182,2013,,7.9281988
70388,2013,Active,7.9280429
76193,2013,Active,7.9279995
43833,2012,Active,7.9278746
123569,2012,,7.9277558
98376,2012,Active,7.9273643
69533,2013,Active,7.9273543
56203,2013,Active,7.9268856
33883,2012,Active,7.9268413
73537,2013,Active,7.9267716
102811,2012,Active,7.926733
39847,2013,Active,7.9265571
110921,2012,,7.9265528
60182,2013,Active,7.9264565
60662,2013,,7.9264221
3834,2012,Active,7.9263949
88089,2012,Active,7.9263902
118385,2012,,7.9262877
23757,2012,Active,7.9262414
23828,2013,Active,7.9257917
124776,2012,,7.9257793
39549,2013,,7.9254818
26270,2012,Active,7.9251442
48340,2012,Active,7.9250541
119632,2013,Active,7.9249153
68842,2013,,7.9248614
72730,2012,Active,7.9247575
112490,2013,,7.9247127
27247,2012,Active,7.9246578
95640,2013,Active,7.9243684
118452,2012,Active,7.9242988
64253,2013,,7.9242373
130288,2013,,7.9239035
114887,2012,Active,7.9237695
38236,2013,Active,7.9232464
33250,2012,Active,7.9231753
108841,2012,Active,7.9227958
53502,2013,Active,7.9226127
29690,2013,Active,7.9222836
108085,2012,Active,7.9221711
123473,2012,,7.9221601
61147,2013,Active,7.9221573
116295,2012,,7.9220695
40733,2012,Active,7.9217443
23288,2013,Active,7.9215512
25541,2013,,7.9214754
71834,2013,Active,7.9214201
125368,2013,,7.9210958
53683,2012,Active,7.9210505
79431,2012,Active,7.9210472
75253,2013,Active,7.9208107
45489,2012,Active,7.9206614
103365,2012,Active,7.9206386
103209,2012,Active,7.92063
41766,2012,Active,7.9202209
65051,2013,Inactive,7.9202061
68886,2013,Active,7.9201689
123368,2013,,7.9200163
98188,2013,Active,7.9198332
52033,2013,Active,7.9197173
107311,2012,Active,7.919302
91943,2012,,7.9174933
24838,2012,Active,7.9167686
119897,2012,,7.9166231
113875,2012,,7.9165769
56853,2012,Active,7.916441
72303,2012,Active,7.9162426
62585,2012,,7.9161396
44321,2012,Active,7.9160757
38352,2012,Active,7.9156027
28800,2012,Active,7.9154592
15867,2012,Active,7.9152565
73189,2012,Active,7.9143677
95981,2012,Active,7.9137745
96353,2012,,7.913631
71643,2012,Active,7.9128189
50280,2012,Active,7.9126978
65090,2012,Active,7.9126186
27125,2012,Active,7.9123101
77767,2012,Active,7.9118676
119174,2012,,7.9113936
105462,2012,Active,7.9113188
54301,2012,Active,7.9112005
69354,2012,Active,7.911057
92264,2012,Active,7.910624
118838,2012,Active,7.9104815
124608,2012,,7.9103851
102097,2012,Active,7.9102545
103218,2012,,7.9101558
84307,2012,Active,7.9100728
30497,2012,Active,7.9100056
95171,2012,,7.909955
68842,2012,Active,7.909493
107080,2012,Active,7.9094567
29330,2012,Active,7.9093947
105272,2012,Active,7.9091363
70638,2012,Active,7.9090719
47054,2012,Active,7.9084163
90967,2012,Active,7.9077716
30799,2012,Active,7.9070525
130287,2012,,7.9070158
43973,2012,Active,7.9069896
58917,2012,Active,7.9062133
81495,2012,Active,7.9060831
124693,2012,,7.9055686
113246,2012,,7.905149
51457,2012,Active,7.90446
33094,2012,Active,7.9039936
37931,2012,,7.9037437
44991,2012,Active,7.9035168
119855,2012,,7.9027739
68515,2012,Active,7.9027729
25918,2012,Active,7.9027729
54476,2012,Active,7.9027567
39031,2012,Active,7.9026036
122286,2012,,7.9025779
64425,2012,Active,7.9025607
84028,2012,Active,7.9024639
43510,2012,Active,7.9022818
116417,2012,Active,7.9019136
101176,2012,,7.9017625
117121,2012,,7.9016876
44002,2012,Active,7.9013381
40491,2012,Active,7.9012032
76179,2012,Active,7.9011049
101984,2012,Active,7.9010134
16262,2012,Active,7.900835
65208,2012,Active,7.9008012
101013,2012,Active,7.9005942
29784,2012,Active,7.9005065
21621,2012,Active,7.899888
112639,2012,Active,7.8996911
30558,2015,Active,2.1137311
65740,2015,Active,2.1133947
63096,2015,Active,2.1133316
50891,2015,Active,2.1131094
62194,2015,Inactive,2.1130748
123436,2015,Active,2.1129618
55515,2015,Active,2.1128836
107178,2015,Active,2.1126513
68152,2015,Active,2.1125805
90398,2015,Active,2.1117065
82484,2015,Active,2.1113489
114408,2015,Active,2.1112754
57894,2015,Active,2.1111162
94315,2015,Active,2.1108158
80652,2015,Active,2.1106935
119169,2015,Active,2.1105905
125326,2015,Active,2.1094201
86765,2015,Active,2.1093969
52019,2015,Active,2.1089239
65621,2015,Active,2.1085413
34050,2015,Active,2.1078746
114989,2015,Active,2.1076581
39975,2015,Active,2.1071286
64426,2015,Active,2.1067777
65968,2015,Active,2.1064475
107785,2015,Active,2.1062274
104048,2015,Active,2.1061895
65208,2015,Active,2.1061642
112723,2015,Active,2.1058421
49643,2015,Active,2.1054139
105775,2015,Active,2.1054039
126771,2015,Active,2.1052852
63538,2015,Active,2.1044955
120961,2015,Active,2.1044757
105583,2015,Active,2.1043911
99766,2015,Active,2.1043599
108085,2015,Active,2.10411
25077,2015,Active,2.1036994
77469,2015,Active,2.1035252
116012,2015,Active,2.1034753
130317,2015,,2.1034296
76179,2015,Active,2.1033709
126394,2015,Active,2.1032612
71409,2015,Active,2.1029317
61448,2015,Active,2.1025114
114328,2015,Active,2.1022537
125224,2015,Active,2.1022177
96176,2015,Active,2.1021807
134820,2015,Active,2.1018074
115910,2015,Active,2.1017022
30054,2015,Active,2.1014576
115641,2015,Inactive,2.1014311
105462,2015,Active,2.1006622
100015,2015,Active,2.099731
93296,2015,Active,2.0992343
100873,2015,Active,2.0986547
30497,2015,Active,2.0984132
73159,2015,Active,2.0979843
36765,2015,Active,2.0978661
127625,2015,Active,2.097537
124341,2015,Active,2.0973785
47812,2015,Active,2.0973001
44552,2015,Active,2.0962584
99483,2015,Active,2.0958395
117443,2015,Active,2.095732
56696,2015,Active,2.0948086
65936,2015,Active,2.0947392
124440,2015,Active,2.0945961
106738,2015,Active,2.0944948
24498,2015,Active,2.0944107
118385,2015,Active,2.0943272
121692,2015,Active,2.0940118
68780,2015,Active,2.0939524
123880,2015,Active,2.0938344
71927,2015,Active,2.0931108
65009,2015,Active,2.0925338
48115,2015,Active,2.0923347
65051,2015,Active,2.0922902
112526,2015,Active,2.0922441
34239,2015,Active,2.091759
105521,2015,Active,2.091594
118379,2015,Active,2.0915809
44738,2015,Active,2.0907688
98400,2015,Active,2.0907071
115716,2015,Active,2.09061
134850,2015,Active,2.0904996
66371,2015,Active,2.0900614
8817,2015,Active,2.0892603
29694,2015,Active,2.0886979
34320,2015,Active,2.0885851
119551,2015,Active,2.0884595
100701,2015,Active,2.0883799
74815,2015,Active,2.0877604
125923,2015,Active,2.0874567
126290,2015,Active,2.0874424
116130,2015,Active,2.0869048
130056,2015,Active,2.0867934
37642,2015,Active,2.0864143
17658,2015,Active,2.086117
123251,2015,Active,2.0859241
127746,2015,Active,2.0856888
47332,2015,Active,2.0854249
67574,2015,Active,2.085253
103091,2015,Active,2.084996
61265,2015,Active,2.0846686
105422,2015,Active,2.084574
78660,2015,Active,2.0839348
108969,2015,Active,2.0836313
106462,2015,Active,2.0832524
125641,2015,Active,2.0829165
89514,2015,Active,2.0823991
47252,2015,Active,2.0820954
125552,2015,Active,2.0817726
86261,2015,Active,2.0815291
92564,2015,Active,2.0814867
106090,2015,Active,2.0812585
73416,2015,Active,2.0812547
125394,2015,Active,2.0804725
102697,2015,Active,2.0801446
72679,2015,Active,2.0800188
98856,2015,Active,2.0798311
33301,2015,Active,2.0794377
95835,2015,Active,2.0791037
120094,2015,Active,2.0787475
72474,2015,Active,2.0786774
64425,2015,Active,2.0777593
36637,2015,Active,2.0774913
126196,2015,Active,2.0773752
47743,2015,Active,2.0773377
69353,2015,Active,2.0773039
67206,2015,,2.077261
71470,2015,Active,2.076951
121103,2015,Active,2.0768831
94220,2015,Active,2.0764349
58370,2015,Active,2.0759931
62660,2015,Active,2.0758545
60058,2015,Active,2.0757823
60554,2015,Active,2.0746214
58942,2015,Active,2.0745599
57692,2015,Active,2.0744295
123185,2015,Active,2.0742996
94890,2015,Active,2.0730388
57865,2015,Active,2.0727592
61358,2015,Active,2.0718908
59347,2015,Active,2.0715179
43632,2015,Active,2.0714841
114256,2015,Active,2.0713098
110135,2015,Active,2.0712349
66652,2015,Active,2.0706177
49422,2015,Active,2.0706151
118022,2015,Active,2.0704908
18204,2015,Active,2.0704181
57366,2015,Active,2.0700717
130018,2015,Active,2.0697892
113057,2015,Active,2.0688481
88119,2015,Active,2.068464
110246,2015,Active,2.0683689
47998,2015,Active,2.0682962
73765,2015,Active,2.0680408
94854,2015,Active,2.0677106
92858,2015,Active,2.0674801
103747,2015,Active,2.0673099
24865,2015,Active,2.0670316
53478,2015,Active,2.066231
121862,2015,Active,2.0660462
66257,2015,Active,2.065908
34877,2015,Active,2.0658166
54218,2015,Active,2.0654078
91480,2015,Active,2.0652046
61307,2015,Active,2.0651522
97169,2015,Active,2.0650241
51244,2015,Active,2.0647235
119094,2015,Active,2.0644553
115033,2015,Active,2.0642335
33361,2015,Active,2.0640738
111427,2015,Active,2.0640574
39507,2015,Active,2.0640404
124843,2015,Active,2.0636351
78834,2015,Active,2.0632346
51972,2015,Active,2.0630631
103462,2015,Active,2.0623138
27982,2015,Active,2.0622213
84545,2015,Active,2.0621924
53921,2015,Active,2.0618937
76617,2015,Active,2.0616193
71022,2015,Active,2.0611393
102751,2015,Active,2.0605989
124060,2015,Active,2.0602601
45489,2015,Active,2.0599144
74723,2015,Active,2.0591607
65867,2015,Active,2.0590546
63569,2015,Active,2.0587766
66372,2015,Active,2.0587487
61843,2015,Inactive,2.0583236
31169,2015,Active,2.0582623
124158,2015,Active,2.0581977
40833,2015,Active,2.0574164
115744,2015,Active,2.0572186
51398,2015,Active,2.0569866
65791,2015,Active,2.0569777
62198,2015,Active,2.0569549
43088,2015,Active,2.0567486
34664,2015,Active,2.0565922
125317,2015,Active,2.0563912
26021,2015,Active,2.0560763
40287,2015,Active,2.0558562
68138,2015,Active,2.0557597
16356,2015,Active,2.0554948
51730,2015,Active,2.0553608
49836,2015,Active,2.0549312
73884,2015,Active,2.0548785
48836,2015,Active,2.0548167
96852,2015,Active,2.0539818
129957,2015,Active,2.0537171
97808,2015,,2.0531929
20661,2015,Active,2.0524065
55941,2015,Active,2.0522821
60248,2015,Active,2.0520926
79143,2015,Active,2.0519605
27915,2015,Active,2.051893
83472,2015,Active,2.051146
79872,2015,Active,2.0509837
107606,2015,Active,2.0508087
71056,2015,Active,2.0502374
38008,2015,Active,2.0501738
38593,2015,Active,2.0500541
70911,2015,Active,2.0500476
111647,2015,Active,2.0499666
57832,2015,Inactive,2.0498874
55971,2015,Active,2.0491147
134845,2015,Active,2.0489936
74843,2015,Active,2.0489714
59868,2015,Active,2.0486684
62780,2015,Active,2.0482817
117814,2015,Active,2.0481637
43588,2015,Active,2.0478745
127610,2015,Active,2.0475736
130062,2015,,2.047446
127276,2015,Active,2.0472839
29374,2015,Active,2.0471587
112755,2015,Active,2.0461349
41656,2015,Inactive,2.0459621
103911,2015,Active,2.0456226
47613,2015,Active,2.0455782
43565,2015,Active,2.0455723
94473,2015,Active,2.045541
83518,2015,Active,2.0453589
121696,2015,Active,2.0449901
118906,2015,Active,2.0449114
130266,2015,,2.0446975
70245,2015,Active,2.0444381
100594,2015,Active,2.0443048
81100,2015,Active,2.0437026
35577,2015,Active,2.0436499
57309,2015,Active,2.0435066
127474,2015,Active,2.0433578
108434,2015,Active,2.0429091
50507,2015,Active,2.0428936
104799,2015,Active,2.0423746
46002,2015,Active,2.0423033
97515,2015,Active,2.0422347
72702,2015,Active,2.0422292
32779,2015,Active,2.0420072
113875,2015,Active,2.0419667
121163,2015,Active,2.0417659
65423,2015,Active,2.0416861
58094,2015,Active,2.041549
71834,2015,Active,2.0415294
77250,2015,Active,2.0412958
76413,2015,Active,2.0408337
122695,2015,Active,2.0407217
110361,2015,Active,2.0404644
15505,2015,Active,2.0403454
44484,2015,Active,2.0401042
96327,2015,Active,2.0399683
37903,2015,Active,2.0399365
58045,2015,Active,2.0397987
44886,2015,Inactive,2.0397933
111079,2015,Active,2.0396671
31435,2015,Active,2.0395761
42258,2015,Active,2.0395114
134824,2015,Active,2.0387127
77615,2015,Active,2.038348
35440,2015,Active,2.0383456
64647,2015,Active,2.038053
53760,2015,Active,2.0374985
92011,2015,Active,2.0370276
86207,2015,Active,2.0368891
119600,2015,Active,2.0366082
65751,2015,Active,2.0358064
72680,2015,Active,2.0354323
64866,2015,Active,2.0352879
115520,2015,Active,2.0352025
116852,2015,Active,2.0351293
124089,2015,Active,2.0351276
28507,2015,Active,2.0350559
44973,2015,Active,2.034868
102028,2015,Active,2.0347078
58545,2015,Active,2.03438
35191,2015,Active,2.0339603
48961,2015,Active,2.0337079
31646,2015,Active,2.0333986
120564,2015,Active,2.0332704
121318,2015,Active,2.0332143
95748,2015,Active,2.0326359
88797,2015,Active,2.0323737
43962,2015,Active,2.0322511
27712,2015,Active,2.0322216
38103,2015,Active,2.0320225
31619,2015,Active,2.0318484
77211,2015,Active,2.0316279
402,2015,Active,2.0315535
43510,2015,Active,2.0314837
111305,2015,Active,2.0311885
130013,2015,,2.0311718
106631,2015,Active,2.0307863
108319,2015,Active,2.030611
58566,2015,Inactive,2.0305741
112188,2015,Active,2.0302768
54447,2015,Active,2.0297666
108841,2015,Active,2.029676
113869,2015,Active,2.0296683
43994,2015,Active,2.0295458
121873,2015,Active,2.0290508
119286,2015,Active,2.0288239
36611,2015,Active,2.0281572
39498,2015,Active,2.0280869
109029,2015,Active,2.0278337
28470,2015,Active,2.0273395
103680,2015,Active,2.027194
50693,2015,Active,2.0268862
88089,2015,Active,2.0267291
106114,2015,Active,2.0266986
59078,2015,Active,2.0262783
72281,2015,Active,2.0262454
98055,2015,Active,2.0256126
123413,2015,Active,2.0256116
116569,2015,Active,2.0254943
44570,2015,Active,2.0251219
112779,2015,Active,2.0250685
124635,2015,Active,2.0249808
127892,2015,Active,2.024929
112933,2015,Active,2.0247896
100497,2015,Active,2.0247593
31253,2015,Active,2.0244195
108870,2015,Active,2.0240445
21399,2015,Active,2.0234518
93869,2015,Active,2.0230708
106703,2015,Active,2.0228765
130042,2015,Active,2.0225899
75283,2015,Active,2.0221455
128694,2015,Active,2.0220575
66342,2015,Active,2.0205762
61551,2015,Active,2.0201893
127804,2015,Active,2.0201476
81403,2015,Active,2.0201461
101015,2015,Active,2.0198226
60166,2015,Active,2.0194235
109608,2015,Active,2.0193651
99076,2015,Active,2.0192866
62270,2015,Active,2.0187402
81623,2015,Active,2.0185506
43238,2015,Active,2.0183146
38701,2015,Active,2.0181062
25373,2015,Active,2.0180542
51181,2015,Active,2.0175118
54444,2015,Active,2.0174975
32570,2015,Active,2.0170813
89875,2015,Active,2.0170431
30435,2015,Active,2.0170157
81662,2015,Active,2.0169001
118655,2015,Active,2.016629
48988,2015,Active,2.0156007
28896,2015,Active,2.0155826
125340,2015,Active,2.0155013
38521,2015,Active,2.0154822
112537,2015,Active,2.0152848
22202,2015,Active,2.0147572
117101,2015,Active,2.0141664
63123,2015,Active,2.0138848
113542,2015,Active,2.0138414
55944,2015,Active,2.0136907
21239,2015,Active,2.013356
88904,2015,Active,2.0133209
109659,2015,Active,2.0132873
51859,2015,Active,2.0124481
94881,2015,Active,2.0120037
105528,2015,Active,2.0118906
83100,2015,Active,2.0117221
24217,2015,Active,2.0116146
80578,2015,Active,2.0115914
71949,2015,Active,2.0115659
98259,2015,Active,2.0114233
122933,2015,Active,2.0098207
96980,2015,Active,2.0096257
106574,2015,Active,2.0090849
47409,2015,Active,2.008822
99784,2015,Active,2.0075741
124460,2015,Active,2.0068626
54225,2015,Active,2.00682
57502,2015,Active,2.0063698
118054,2015,Active,2.0060661
89684,2015,Active,2.0060341
110426,2015,Active,2.0054851
76404,2015,Active,2.0051699
118950,2015,Active,2.0046034
84307,2015,Inactive,2.0045338
121397,2015,Active,2.0040088
33031,2015,Active,2.0038233
119080,2015,Active,2.0037625
70968,2015,Active,2.0034025
105227,2015,Active,2.003325
18474,2015,Active,2.003022
30669,2015,Active,2.0027092
66666,2015,Active,2.0026615
52479,2015,Active,2.0026267
121742,2015,Active,2.002553
116480,2015,Active,2.002346
81271,2015,Inactive,2.0021555
130030,2015,Active,2.0020614
104762,2015,Active,2.0017772
101241,2015,Active,2.0015578
77874,2015,Active,2.0013957
39840,2015,Active,2.0008969
95518,2015,Active,2.0007567
59317,2015,Active,2.000457
125761,2015,Active,2.0003996
110845,2015,Active,2.0003724
128519,2015,Active,2.0003273
101645,2015,Active,1.9987403
114456,2015,Active,1.9986225
128516,2015,Active,1.9983824
78136,2015,Active,1.9983507
50161,2015,Active,1.9982693
123228,2015,Active,1.9972947
91029,2015,Active,1.9971855
116927,2015,Active,1.9970974
72711,2015,Active,1.9963897
80186,2015,Active,1.9963437
108868,2015,Active,1.9962218
45844,2015,Active,1.9960699
122944,2015,Active,1.9959368
81219,2015,Active,1.9959228
62629,2015,Active,1.9958693
123481,2015,Active,1.9956532
44310,2015,Active,1.995525
77655,2015,Active,1.9954667
127770,2015,Active,1.9954621
127219,2015,Active,1.9953618
62275,2015,Active,1.9953275
91943,2015,Active,1.9948574
108051,2015,Active,1.9942178
71184,2015,Active,1.9941027
130026,2015,Active,1.9940916
67294,2015,Active,1.9940807
100072,2015,Active,1.994022
125971,2015,Active,1.9937847
48090,2015,Active,1.9933816
52374,2015,Inactive,1.9931519
65129,2015,Active,1.9930075
37324,2015,Active,1.9929115
109614,2015,Active,1.99239
67649,2015,Active,1.9921021
87799,2015,Active,1.9914074
115326,2015,Active,1.9908158
84609,2015,Active,1.9906189
113205,2015,Active,1.9899313
59783,2015,Active,1.98947
51542,2015,Active,1.9894661
114514,2015,Active,1.9894484
98958,2015,Active,1.9893007
73680,2015,Active,1.9891195
36349,2015,Active,1.9889965
126543,2015,Active,1.9884782
39902,2015,Active,1.9881871
115253,2015,Active,1.9878552
77417,2015,Active,1.987288
68584,2015,Active,1.9863976
45084,2015,Active,1.9860731
116738,2015,Active,1.9858989
107805,2015,Active,1.9855877
125998,2015,Active,1.9854432
95017,2015,Active,1.9852867
63124,2015,Active,1.9847299
60092,2015,Active,1.9845902
45046,2015,Inactive,1.98427
105261,2015,Active,1.9841856
48418,2015,Active,1.9839672
124674,2015,Active,1.9839659
111324,2015,Active,1.9836669
41082,2015,Active,1.9832689
90967,2015,Active,1.9831547
124013,2015,Active,1.9829534
24974,2015,Active,1.9829296
107347,2015,Active,1.9828858
44683,2015,Active,1.9824587
65025,2015,Active,1.9824554
32650,2015,Active,1.9823641
19262,2015,Active,1.9821678
102459,2015,Active,1.9810083
42290,2015,Active,1.9802183
105603,2015,Active,1.9800912
123335,2015,Active,1.9799225
112934,2015,Active,1.9794022
103353,2015,Active,1.9793011
114375,2015,Active,1.9791166
121084,2015,Active,1.9788749
99129,2015,Active,1.9784961
124297,2015,Active,1.9782939
91989,2015,Active,1.9780362
29712,2015,Active,1.9779878
99139,2015,Active,1.9777763
48732,2015,Active,1.9772961
48302,2015,Active,1.9772953
46376,2015,Active,1.9765557
60662,2015,Active,1.9764149
84163,2015,Inactive,1.9758477
127806,2015,Active,1.9758345
77241,2015,Active,1.9752955
120348,2015,Active,1.9752245
421,2015,Active,1.9744239
106279,2015,Active,1.9742664
56879,2015,Active,1.974081
39308,2015,Active,1.9739349
89688,2015,Active,1.9739109
114755,2015,Active,1.9735503
33602,2015,Active,1.9732213
50463,2015,Active,1.9725642
92202,2015,Active,1.972443
122094,2015,Active,1.9717948
46707,2015,Inactive,1.971694
8321,2015,Inactive,1.9711627
126708,2015,Active,1.9706
108781,2015,Active,1.9702178
62632,2015,Active,1.9695182
62670,2015,Active,1.9694495
126093,2015,Active,1.9692847
99261,2015,Active,1.9690108
130322,2015,,1.9681227
48857,2015,Active,1.9677465
96167,2015,Active,1.9676578
104498,2015,Active,1.9673319
92613,2015,Active,1.9667661
45101,2015,Active,1.9667104
115285,2015,Active,1.9665247
31557,2015,Active,1.9663962
50713,2015,Active,1.9663537
56190,2015,Active,1.9663459
127410,2015,Active,1.9658749
111904,2015,Active,1.9656641
102530,2015,Active,1.9652081
127940,2015,Active,1.9647722
69174,2015,Inactive,1.9645952
72427,2015,Active,1.9644178
74319,2015,Active,1.9643815
107159,2015,Active,1.9641192
121191,2015,Active,1.963958
122664,2015,Active,1.9636334
105091,2015,Active,1.9634218
127885,2015,Active,1.9633647
65000,2015,Active,1.9632472
108482,2015,Active,1.9632248
51464,2015,Active,1.9630554
108714,2015,Active,1.9623927
69452,2015,Active,1.9623617
116711,2015,Active,1.9621514
114851,2015,Active,1.9618751
63360,2015,Active,1.9618274
85333,2015,Active,1.9617041
110728,2015,Active,1.9616567
104401,2015,Active,1.960615
130012,2015,,1.9593644
62648,2015,Active,1.9593425
68798,2015,Active,1.9591963
71826,2015,Active,1.9585793
103979,2015,Active,1.958362
43959,2015,Active,1.9573028
63991,2015,Active,1.9564483
48492,2015,Active,1.9559033
76793,2015,Active,1.9558374
101967,2015,Active,1.9556018
117819,2015,Active,1.9551916
38830,2015,Active,1.9551253
115151,2015,Active,1.9551111
115600,2015,Active,1.9545953
118269,2015,Active,1.9545342
64200,2015,Active,1.9542756
25810,2015,Active,1.9542239
57924,2015,Active,1.9539421
112237,2015,Active,1.9534948
112423,2015,Active,1.9532983
128083,2015,Active,1.9530795
63286,2015,Active,1.9529098
114477,2015,Active,1.9523433
74285,2015,Active,1.9520965
99330,2015,Active,1.9516084
125750,2015,Active,1.9514829
105051,2015,Active,1.9514378
121431,2015,Active,1.9513489
40882,2015,Active,1.9511361
29604,2015,Active,1.9508864
59554,2015,Active,1.9508388
20806,2015,Active,1.9506408
119475,2015,Active,1.9493505
130053,2015,Active,1.9491255
75765,2015,Active,1.9486543
72790,2015,Active,1.9485265
34760,2015,Active,1.9478886
63903,2015,Active,1.9477856
127936,2015,Active,1.9477503
104314,2015,Active,1.9475278
65214,2015,Active,1.9470695
36432,2015,Active,1.9468553
106231,2015,Active,1.946087
59285,2015,Active,1.9459484
72382,2015,Active,1.9458599
95636,2015,Active,1.9458469
102557,2015,Active,1.9457994
